,Year,Country,Undernourishment,GDP,Agri_land_cap,Basic_water,Eating_disorder,Employed_%,CO2_agri
0,2015,Albania,4.699999809265137,11878.5,4062.5851921658495,93.4,0.14,15.41353747624998,0.3828663884867581
1,2015,Armenia,2.799999952316284,11321.3,5731.212393939072,99.0,0.13,12.953182622534701,0.3261764179638576
2,2015,Australia,2.5,47569.3,145458.69804313782,99.0,1.11,1.3007417779790476,0.11584515639766861
3,2015,Austria,2.5,52873.9,3132.335876004921,99.0,0.62,2.1657588659640936,2.440802663282385
4,2015,Azerbaijan,2.5,14852.6,4956.799730970625,92.4,0.15,17.64985673001071,0.7754832487735335
5,2015,Barbados,4.300000190734863,15388.6,385.5225758515668,98.5,0.25,1.2967577551370884,11.463636363636363
6,2015,Belarus,2.5,18362.7,9083.393223993327,96.5,0.14,4.617866513888983,0.6768911385318747
7,2015,Belgium,2.5,49456.4,1176.4777796745923,99.0,0.47,0.47440934924212413,7.609638554216867
8,2015,Belize,7.699999809265137,7292.8,4710.106780891374,97.2,0.2,6.8778641605204385,0.3770588235294118
9,2015,Bosnia and Herzegovina,2.5,12630.7,6345.203568477169,96.2,0.14,4.282166770378863,0.8483455882352942
10,2015,Brazil,2.5,15064.2,11514.460480997473,97.8,0.24,4.5534649870476,0.22483734585126797
11,2015,Bulgaria,3.400000095367432,19988.2,6961.224566612762,99.0,0.16,2.887049099974319,0.9632275185059559
12,2015,Cambodia,8.899999618530273,3541.4,3596.3169642497614,68.4,0.08,23.600395195418464,0.15275886778932282
13,2015,Canada,2.5,47522.1,16095.021610102827,99.0,0.47,0.8186629970887122,0.9882917996033459
14,2015,Chile,3.0,24329.6,8784.399396394616,99.0,0.38,4.189382190435762,0.5183655369021223
15,2015,Colombia,6.5,14095.7,9417.775861231581,96.3,0.22,7.366478939227032,0.2054904712215025
16,2015,Costa Rica,4.099999904632568,19141.7,3666.6078771732773,99.0,0.24,5.214751830983301,0.4166526019690577
17,2015,Cyprus,2.5,34453.1,1091.1405554067358,99.0,0.43,1.2326580745520836,5.502052415535206
18,2015,Czechia,2.5,36168.4,3295.7942307565327,99.0,0.2,1.3912043609375753,3.001287922152261
19,2015,Denmark,2.5,52892.6,4630.05838773216,99.0,0.51,1.1829075033904963,1.336573649938741
20,2015,Dominican Republic,7.400000095367432,15328.4,2362.4555337530123,96.1,0.23,3.8872654504251494,0.9672704816797036
21,2015,Ecuador,9.0,11896.4,3570.806898732311,93.1,0.29,11.552920419180285,0.7040766971843151
22,2015,El Salvador,10.600000381469728,8143.3,1933.5598481040915,95.6,0.2,7.6364230818667345,0.5457890433360589
23,2015,Estonia,2.5,31038.8,7549.4362631430895,99.0,0.18,1.897166490538496,1.597079556898288
24,2015,Finland,2.5,45072.6,4147.68638864117,99.0,0.52,1.8711112019277782,1.9409694730359814
25,2015,France,2.5,43345.8,4457.017150864016,99.0,0.51,1.0994256979902128,1.1484357866668524
26,2015,Georgia,8.100000381469727,12605.1,6008.926042075653,95.8,0.13,18.898309717756163,0.40308506678797407
27,2015,Germany,2.5,51159.3,2045.669226180223,99.0,0.46,0.685321810387065,4.755304524535294
28,2015,Ghana,7.699999809265137,4786.0,4563.419478703951,80.2,0.11,11.169295898008432,0.1267944315574454
29,2015,Greece,2.5,28260.4,5815.340472283697,99.0,0.48,4.368803845723399,1.2092434263590903
30,2015,Guatemala,17.299999237060547,8125.7,2372.569016623673,92.1,0.19,12.239521179147111,0.41032157676348546
31,2015,Honduras,14.5,5283.4,3705.7341984509,93.3,0.17,10.953412874754305,0.2902576251110453
32,2015,Hungary,2.5,27531.6,5383.555304422973,99.0,0.19,2.1066739620113673,0.8855433130699089
33,2015,Iceland,2.5,52142.9,56686.561469490094,99.0,0.48,2.3504331737509725,0.18888888888888888
34,2015,Indonesia,7.0,10149.6,2217.6360287877483,88.5,0.11,15.069307821380123,0.962434554973822
35,2015,Ireland,2.5,71508.7,9521.92622334183,97.4,0.46,2.3526035912492853,0.8733182844243793
36,2015,Israel,2.5,37306.1,669.1737390104602,99.0,0.4,0.455323910671886,11.79528001498408
37,2015,Italy,2.5,40247.8,2136.8971770969256,99.0,0.58,1.391318977786306,2.7910544611819237
38,2015,Jamaica,9.600000381469728,9473.1,1535.7880114450797,90.4,0.2,6.98973789217938,1.8006756756756757
39,2015,Japan,2.5,40402.6,351.2907716851887,98.9,0.42,1.7814567603252451,27.21076512455516
40,2015,Kazakhstan,2.5,24290.4,123070.553681679,95.0,0.17,8.840104233949333,0.13344233807778333
41,2015,Kiribati,3.200000047683716,2144.7,3065.07883563064,73.8,0.07,6.131960658811651,0.16176470588235295
42,2015,Latvia,2.5,26628.5,9433.466404695459,98.5,0.17,3.559638079267148,0.3853542053595118
43,2015,Lithuania,2.5,30748.2,10252.493969723098,96.6,0.18,4.12927303784067,0.44309524601616823
